Report ID,Category of Incident,Country of Incident,Date of Incident,Subject,Airport,Full Scientific Name,Common Name,Item / Commodity Type,Count,Quantity - Weight,Unit of Weight,Estimated Value,Currency,Value in USD
MOR11292,India,India,8/9/2015 0:00,59 star tortoises and 20 spotted black turtles seized at Bengaluru International Airport - 2 charged,Bengaluru International Airport,Geochelone elegans,"Indian Star Tortoise, Star Tortoise, Tortuga estrellada de la India, Tortue étoilée de l'Inde",Individual - Live,59,,,,,
MOR11292,India,India,8/9/2015 0:00,59 star tortoises and 20 spotted black turtles seized at Bengaluru International Airport - 2 charged,Bengaluru International Airport,Geoclemys hamiltonii,"Black Pond Turtle, Black Spotted Turtle, Hamilton's Terrapin, Spotted Pond Turtle, Galápago de Hamilton, Galápago rayado, émyde en toit, Géoclemmyde d'Hamilton, Tortue de Hamilton",Individual - Live,20,,,,,
MOR11324,Guyana,Guyana,8/24/2016 0:00,Woman fined for smuggling twa-twa birds at Cheddi Jagan Airport,Cheddi Jagan Airport,Oryzoborus angolensis,"Chestnut-bellied Seed Finch, Lesser Seed Finch",Individual - Live,21,,,,,
MOR11367,United States of America,United States of America,1/9/2016 0:00,9 birds seized at Miami International Airport - 1 convicted,Miami International Airport,Tiaris canorus,Cuban grassquit,Individual - Live,5,,,,,
MOR11367,United States of America,United States of America,1/9/2016 0:00,9 birds seized at Miami International Airport - 1 convicted,Miami International Airport,Melopyrrha nigra,Cuban Bullfinch,Individual - Live,1,,,,,
MOR11367,United States of America,United States of America,1/9/2016 0:00,9 birds seized at Miami International Airport - 1 convicted,Miami International Airport,Passerina cyanea,Indigo Bunting,Individual - Live,1,,,,,
MOR11367,United States of America,United States of America,1/9/2016 0:00,9 birds seized at Miami International Airport - 1 convicted,Miami International Airport,Tiaris olivaceus,Yellow-faced Grassquit,Individual - Live,1,,,,,
MOR11367,United States of America,United States of America,1/9/2016 0:00,9 birds seized at Miami International Airport - 1 convicted,Miami International Airport,Passerina caerulea,Blue Grosbeak,Individual - Live,1,,,,,
MOR11389,Netherlands,Netherlands,6/1/2017 0:00,12 Rhino Horns (6 kg) seized at Amsterdam Airport Schiphol,Amsterdam Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,12,6,Kilograms,,,
MOR1143,Bangladesh,Bangladesh,5/29/2015 0:00,130 black spotted turtles seized at Hazrat Shahjalal International Airport,Hazrat Shahjalal International Airport,Geoclemys hamiltonii,"Black Pond Turtle, Black Spotted Turtle, Hamilton's Terrapin, Spotted Pond Turtle, Galápago de Hamilton, Galápago rayado, émyde en toit, Géoclemmyde d'Hamilton, Tortue de Hamilton",Individual - Live,130,,,,,
MOR11443,Bangladesh,Bangladesh,3/23/2015 0:00,"113 Black pond turtles seized at Hazrat Shahjalal International Airport, Dhaka, Bangladesh",Hazrat Shahjalal International Airport,Geoclemys hamiltonii,"Black Pond Turtle, Black Spotted Turtle, Hamilton's Terrapin, Spotted Pond Turtle, Galápago de Hamilton, Galápago rayado, émyde en toit, Géoclemmyde d'Hamilton, Tortue de Hamilton",Individual - Live,113,,,,,
MOR11444,Pakistan,Pakistan,4/21/2015 0:00,"504 Black pond turtles seized at Allama Iqbal International Airport, two people arrested",Allama Iqbal International Airport,Geoclemys hamiltonii,"Black Pond Turtle, Black Spotted Turtle, Hamilton's Terrapin, Spotted Pond Turtle, Galápago de Hamilton, Galápago rayado, émyde en toit, Géoclemmyde d'Hamilton, Tortue de Hamilton",Individual - Live,504,,,,,126000
MOR11445,India,India,4/25/2015 0:00,"161 Black pond turtles seized at Chhatrapati Shivaji International Airport, Mumbai",Chhatrapati Shivaji Maharaj International Airport,Geoclemys hamiltonii,"Black Pond Turtle, Black Spotted Turtle, Hamilton's Terrapin, Spotted Pond Turtle, Galápago de Hamilton, Galápago rayado, émyde en toit, Géoclemmyde d'Hamilton, Tortue de Hamilton",Individual - Live,161,,,,,
MOR11446,Madagascar,Madagascar,6/20/2015 0:00,453 Turtles seized at Ivato International Airport - 1 arrested,Ivato International Airport,Astrochelys radiata,"Radiated Tortoise, Tortuga estrellada de Madagascar, Tortuga rayada, Tortue radiée de Madagascar, Tortue rayonnée",Individual - Live,453,,,,,
MOR11447,India,India,6/28/2015 0:00,"72 Black pond turtles seized at Kempegowda International Airport, two people arrested",Kempegowda International Airport,Geoclemys hamiltonii,"Black Pond Turtle, Black Spotted Turtle, Hamilton's Terrapin, Spotted Pond Turtle, Galápago de Hamilton, Galápago rayado, émyde en toit, Géoclemmyde d'Hamilton, Tortue de Hamilton",Individual - Live,72,,,,,
MOR11451,France,France,3/1/2016 0:00,Crocodile and python skins seized at Lyon Airport,Lyon Airport,Pythonidae,"Pythons, Pitones",Skin - Leather Product,6,,,,,
MOR11451,France,France,3/1/2016 0:00,Crocodile and python skins seized at Lyon Airport,Lyon Airport,Crocodylidae,"Cocodrilos, Crocodiles",Skin,1,,,,,
MOR11452,Egypt,Egypt,4/1/2016 0:00,60 Cobras seized at Cairo Airport,Cairo Airport,Naja haje,"Uräusschlange, Egyptian Cobra",Individual - Live,60,,,,,
MOR11473,Eswatini,Eswatini,2/25/2017 0:00,24 rhino horn pieces seized at King Mswati III International Airport - 2 convicted,King Mswati III International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,24,,,2000000,USD US Dollar,2000000
MOR11536,Netherlands,Netherlands,2/18/2016 0:00,"142 birds seized at Maastricht Aachen Airport, a Belgian trader identified",Maastricht Aachen Airport,Psephotus haematonotus,"Red-rumped Parrot, Perico dorsirrojo, Perruche à croupion rouge, Perruche à dos rouge",Individual - Live,60,,,4200,EUR Euro,4679.89
MOR11538,Hong Kong,Hong Kong,11/11/2016 0:00,9.2 kilograms of suspected worked ivory seized at Hong Kong International Airport,Hong Kong International Airport,Elephantidae,Elephants,Ivory - Worked,,9.2,Kilograms,92000,HKD Hong Kong Dollar,11861.9
MOR11539,Mexico,Mexico,11/24/2016 0:00,73 birds seized at Mexico City International Airport - 3 arrested,Mexico City International Airport,Passerina caerulea,Blue Grosbeak,Individual - Live,10,,,,,
MOR11539,Mexico,Mexico,11/24/2016 0:00,73 birds seized at Mexico City International Airport - 3 arrested,Mexico City International Airport,Spinus cucullatus,"Red Siskin, Cardenalito, Jilguero rojo, Lúgano cardenalito, Lúgano encapuchado, Chardonneret rouge, Tarin rouge du Venezuela, Tatin rouge du Venezuela",Individual - Live,4,,,,,
MOR11539,Mexico,Mexico,11/24/2016 0:00,73 birds seized at Mexico City International Airport - 3 arrested,Mexico City International Airport,Hesperiphona abeillei abeillei,Hooded Grosbeak,Individual - Live,20,,,,,
MOR11539,Mexico,Mexico,11/24/2016 0:00,73 birds seized at Mexico City International Airport - 3 arrested,Mexico City International Airport,Mimus polyglottos,Northern Mockingbird,Individual - Live,4,,,,,
MOR11539,Mexico,Mexico,11/24/2016 0:00,73 birds seized at Mexico City International Airport - 3 arrested,Mexico City International Airport,Chlorophonia occipitalis,Blue-crowned Chlorophonia,Individual - Live,1,,,,,
MOR11539,Mexico,Mexico,11/24/2016 0:00,73 birds seized at Mexico City International Airport - 3 arrested,Mexico City International Airport,Passerina ciris,Painted Bunting,Individual - Live,30,,,,,
MOR11539,Mexico,Mexico,11/24/2016 0:00,73 birds seized at Mexico City International Airport - 3 arrested,Mexico City International Airport,Myadestes unicolor,Slate-colored Solitaire,Individual - Live,2,,,,,
MOR11539,Mexico,Mexico,11/24/2016 0:00,73 birds seized at Mexico City International Airport - 3 arrested,Mexico City International Airport,Psarocolius montezuma,Montezuma Oropendola,Individual - Live,2,,,,,
MOR1154,Uganda,Uganda,5/28/2015 0:00,608 kg raw ivory pieces and 24 kg ivory bangles seized at Entebbe International Airport - 5 arrested,Entebbe International Airport,Elephantidae,Elephants,Ivory - Worked,,24,Kilograms,,,
MOR1154,Uganda,Uganda,5/28/2015 0:00,608 kg raw ivory pieces and 24 kg ivory bangles seized at Entebbe International Airport - 5 arrested,Entebbe International Airport,Elephantidae,Elephants,Ivory Pieces - Raw,258,608,Kilograms,,,
MOR11550,Kazakhstan,Kazakhstan,11/16/2016 0:00,"32 Saker falcons seized at Astana International Airport, Kazakhstan",Astana International Airport,Falco cherrug,"Saker, Saker Falcon, Halcón sacre, Faucon sacre",Individual - Live,32,,,1710624,USD US Dollar,
MOR11551,Malawi,Malawi,12/29/2016 0:00,114 g of ivory seized at Kamuzu International Airport - 1 Chinese national arrested,Kamuzu International Airport,Elephantidae,Elephants,Ivory - Worked,,0.114,Kilograms,159000,MWK Kwacha,218.978
MOR11552,Hong Kong,Hong Kong,1/7/2017 0:00,26 kg of suspected worked ivory seized at Hong Kong International Airport,Hong Kong International Airport,Elephantidae,Elephants,Ivory - Worked,,26,Kilograms,520000,HKD Hong Kong Dollar,67053
MOR11553,Taiwan Province of China,Taiwan Province of China,1/9/2017 0:00,"10.22kg of ivory seized at Taoyuan International Airport, Taiwan, one man arrested",Taoyuan International Airport,Elephantidae,Elephants,Ivory Pieces - Raw,,10.22,Kilograms,,,
MOR11554,Indonesia,Indonesia,1/12/2017 0:00,"Variety of marine wildlife seized at Ngurah Rai Airport, one Russian man responsible",Ngurah Rai Airport,Decapoda-Brachyura,Crab,Individual - Live,20,,,,,
MOR11555,India,India,1/13/2017 0:00,"4000 Camel teeth and 130 cow hides seized at Kempegowda International Airport, Bengaluru, five people arrested",Kempegowda International Airport,Camelus,Camels,Teeth,4000,,,,,
MOR11557,Hong Kong,Hong Kong,1/14/2017 0:00,24 kg of ivory seized at Hong Kong International Airport - 1 convicted,Hong Kong International Airport,Elephantidae,Elephants,Ivory Pieces - Raw,,24,Kilograms,,,
MOR11559,Mexico,Mexico,1/1/2017 0:00,65 birds seized at Mexico City International Airport - 1 Spanish national,Mexico City International Airport,Passerina caerulea,Blue Grosbeak,Individual - Live,4,,,,,
MOR11559,Mexico,Mexico,1/1/2017 0:00,65 birds seized at Mexico City International Airport - 1 Spanish national,Mexico City International Airport,Passerina leclancherii,Orange-breasted Bunting,Individual - Live,51,,,,,
MOR11559,Mexico,Mexico,1/1/2017 0:00,65 birds seized at Mexico City International Airport - 1 Spanish national,Mexico City International Airport,Mimus polyglottos,Northern Mockingbird,Individual - Live,4,,,,,
MOR11565,Madagascar,Madagascar,3/1/2017 0:00,6 baby Ploughshare tortoises seized at Ivato Airport - 4 arrested (2 convicted),Ivato Airport,Astrochelys yniphora,"Angonoka, Madagascar Angulated Tortoise, Madagascar Tortoise, Tortuga de espolones, Tortuga de Madagascar, Tortuga globulosa malagache, Tortue à éperon, Tortue à plastron éperonné, Tortue à soc, Tortue à soc de Madagascar, Tortue de Madagascar, Ploughshare Tortoise",Individual - Live,6,,,,,
MOR11566,Indonesia,Indonesia,3/1/2017 0:00,Two pythons seized at Soekarno-Hatta International Airport,Soekarno-Hatta International Airport,Pythonidae,"Pythons, Pitones",Individual - Live,2,,,,,
MOR11568,Indonesia,Indonesia,3/15/2017 0:00,Two yellow monitor lizards and two blue monitor lizards seized at Soekarno Hatta International Airport,Soekarno-Hatta International Airport,Varanus salvadorii,"Crocodile Monitor, Papuan Monitor, Tree Crocodile, Varano de Papua, Varan-crocodile, Varan de Papouasie",Individual - Live,2,,,,,
MOR11569,Hong Kong,Hong Kong,3/22/2017 0:00,12 rhino horn pieces (6.6 kg) seized at Hong Kong International Airport - 1 charged,Hong Kong International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,12,6.6,Kilograms,1300000,HKD Hong Kong Dollar,1673960
MOR1157,France,France,6/1/2015 0:00,"136 kg of Elephant tusks seized at Charles de Gaulle Airport, Paris",Charles de Gaulle Airport,Elephantidae,Elephants,Ivory Pieces - Raw,37,136,Kilograms,,,
MOR11577,Mexico,Mexico,3/26/2017 0:00,"168 birds seized at Cancun Airport, Mexico, destined for Germany",Cancun Airport,Passerina ciris,Painted Bunting,Individual - Live,95,,,,,
MOR11577,Mexico,Mexico,3/26/2017 0:00,"168 birds seized at Cancun Airport, Mexico, destined for Germany",Cancun Airport,Pheucticus melanocephalus,Black-headed Grosbeak,Individual - Live,,,,,,
MOR11578,China,China,3/29/2017 0:00,2 dead Pangolins seized at Fuzhou Airport Cargo Terminal,Fuzhou Airport,Manidae,Pangolins,Individual - Dead,2,15.5,Kilograms,,,
MOR11579,Hong Kong,Hong Kong,3/29/2017 0:00,2.5 kg of rhino horn seized at Hong Kong International Airport,Hong Kong International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,,2.5,Kilograms,500000,HKD Hong Kong Dollar,64367.9
MOR11580,Spain,Spain,4/24/2017 0:00,"Bushmeat seized at Adolfo Suárez-Barajas Airport, including two pangolins and one monkey",Adolfo Suárez-Barajas Airport,Manidae,Pangolins,Individual - Dead,2,,,,,
MOR11580,Spain,Spain,4/24/2017 0:00,"Bushmeat seized at Adolfo Suárez-Barajas Airport, including two pangolins and one monkey",Adolfo Suárez-Barajas Airport,Primates,"Apes, Monkeys, Simios, Monos, Primates",Individual - Dead,1,,,,,
MOR11581,Namibia,Namibia,5/12/2017 0:00,16 pieces of rhino horn intercepted at Eros Airport,Eros Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,16,,,,,
MOR11584,Viet Nam,Viet Nam,5/14/2017 0:00,"Leopard skins, ivory and elephant parts seized at Tan Son Nhat International Airport",Tan Son Nhat International Airport,Panthera pardus,"Leopard, Panther, Chita, Leopardo, Pantera, Léopard, Panthère",Skin,3,,,,,88000
MOR11584,Viet Nam,Viet Nam,5/14/2017 0:00,"Leopard skins, ivory and elephant parts seized at Tan Son Nhat International Airport",Tan Son Nhat International Airport,Elephantidae,Elephants,Ivory - Worked,,4,Kilograms,,,88000
MOR11584,Viet Nam,Viet Nam,5/14/2017 0:00,"Leopard skins, ivory and elephant parts seized at Tan Son Nhat International Airport",Tan Son Nhat International Airport,Elephantidae,Elephants,Body parts (Not elsewhere specified),,,,,,88000
MOR11584,Viet Nam,Viet Nam,5/14/2017 0:00,"Leopard skins, ivory and elephant parts seized at Tan Son Nhat International Airport",Tan Son Nhat International Airport,Elephantidae,Elephants,Tail,9,,,,,88000
MOR11587,Viet Nam,Viet Nam,5/8/2017 0:00,3 pieces of rhino horn (1.5 kg) seized at Tan Son Nhat Airport,Tan Son Nhat Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,3,1.5,Kilograms,,,88000
MOR11588,Madagascar,Madagascar,6/26/2017 0:00,370 Radiated tortoises and two Ploughshare tortoises seized at Ivato Airport - 1 suspect,Ivato Airport,Astrochelys radiata,"Radiated Tortoise, Tortuga estrellada de Madagascar, Tortuga rayada, Tortue radiée de Madagascar, Tortue rayonnée",Individual - Live,368,,,,,
MOR11588,Madagascar,Madagascar,6/26/2017 0:00,370 Radiated tortoises and two Ploughshare tortoises seized at Ivato Airport - 1 suspect,Ivato Airport,Astrochelys yniphora,"Angonoka, Madagascar Angulated Tortoise, Madagascar Tortoise, Tortuga de espolones, Tortuga de Madagascar, Tortuga globulosa malagache, Tortue à éperon, Tortue à plastron éperonné, Tortue à soc, Tortue à soc de Madagascar, Tortue de Madagascar, Ploughshare Tortoise",Individual - Live,2,,,,,
MOR11589,Malaysia,Malaysia,5/16/2017 0:00,8.5 kg of deer trophies and meat seized at Sandakan Airport,Sandakan Airport,Muntiacus,"Muntjac, Barking Deer",Head,1,,,,,
MOR11590,South Africa,South Africa,5/17/2017 0:00,8 pieces of rhino horn (7.035 kg) seized at OR Tambo Airport,OR Tambo Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,8,7.035,Kilograms,,,
MOR11593,Australia,Australia,5/24/2017 0:00,13 Western Australian Bobtail Lizards seized at Perth Airport - 1 Japanese national fined,Perth Airport,Tiliqua rugosa,"Pinecone Lizard, Shingle-Back",Individual - Live,7,,,,,
MOR11593,Australia,Australia,5/24/2017 0:00,13 Western Australian Bobtail Lizards seized at Perth Airport - 1 Japanese national fined,Perth Airport,Tiliqua rugosa,"Pinecone Lizard, Shingle-Back",Individual - Live,6,,,,,
MOR11594,Egypt,Egypt,6/23/2017 0:00,Two lion cubs seized at Cairo Airport,Cairo Airport,Panthera leo,"Lion, León, Lion d'Afrique",Individual - Live,2,,,,,
MOR11595,Gabon,Gabon,6/7/2017 0:00,"Ivory seized at Libreville International Airport, three Chinese nationals arrested",Libreville International Airport,Elephantidae,Elephants,Ivory - Worked,,,,,,
MOR11595,Gabon,Gabon,6/7/2017 0:00,"Ivory seized at Libreville International Airport, three Chinese nationals arrested",Libreville International Airport,Elephantidae,Elephants,Ivory - Worked,,,,,,
MOR11595,Gabon,Gabon,6/7/2017 0:00,"Ivory seized at Libreville International Airport, three Chinese nationals arrested",Libreville International Airport,Elephantidae,Elephants,Ivory - Worked,,,,,,
MOR11598,China,China,6/10/2017 0:00,Hawksbill Turtle seized at Sanya Phoenix International Airport,Sanya Phoenix International Airport,Eretmochelys imbricata,"Hawksbill Turtle, Tortuga carey, Tortuga de carey, Caret, Tortue à bec de faucon, Tortue à écailles, Tortue imbriquée",Individual - Dead,1,,,,,
MOR11601,China,China,6/14/2017 0:00,443 specimens of Python bile seized at Xiamen Gaoqi International Airport coming from Jakarta,Xiamen Gaoqi International Airport,Python reticulatus,"Java Rock Python, Regal Python, Reticulated Python, Pitón reticulada, Python réticulé",Gall Bladder,443,,,1000000,CNY Yuan Renminbi,147090
MOR11606,Spain,Spain,6/25/2017 0:00,"Mouflon head trophy seized at Alicante Airport, one Dutch hunter fined",Alicante Airport,Ovis orientalis,Mouflon,Head,1,,,,,
MOR11607,Cameroon,Cameroon,6/30/2017 0:00,2 chimpanzees seized at Douala International Airport - 2 people arrested,Douala International Airport,Pan troglodytes,"Chimpanzee, Chimpancé, Chimpanzé",Individual - Live,2,,,,,
MOR11609,Netherlands,Netherlands,7/7/2017 0:00,"60 Flamingos seized at Schiphol Airport, destined for China",Schiphol Airport,Phoenicopteridae,"Flamingos, Flamencos, Flamants",Individual - Dead,1,,,,,
MOR11609,Netherlands,Netherlands,7/7/2017 0:00,"60 Flamingos seized at Schiphol Airport, destined for China",Schiphol Airport,Phoenicopteridae,"Flamingos, Flamencos, Flamants",Individual - Live,59,,,,,
MOR11612,France,France,7/13/2017 0:00,Half a tonne of Hawksbill turtle shells seized seized at Charles de Gaulle Airport,Charles de Gaulle Airport,Eretmochelys imbricata,"Hawksbill Turtle, Tortuga carey, Tortuga de carey, Caret, Tortue à bec de faucon, Tortue à écailles, Tortue imbriquée",Scales,380,496,Kilograms,300000,EUR Euro,346322
MOR11613,Thailand,Thailand,7/24/2017 0:00,"74.8 kg ivory seized at Suvarnabhumi Airport, two Vietnamese nationals arrested",Suvarnabhumi Airport,Elephantidae,Elephants,Ivory Pieces - Raw,,74.8,Kilograms,90000000,THB Baht,2674870
